Id,timestamp,sensor_00,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40,sensor_41,sensor_42,sensor_43,sensor_44,sensor_45,sensor_46,sensor_47,sensor_48,sensor_49,sensor_51,rul
asset001,17/07/2018 20:00,2.213542,50.60764,47.39583,42.1875,576.1574097,63.26899,14.93779,18.59809,18.76447,18.69213,44.1762,46.57,27.94267,14.54283,419.6996,465.1107,463.0968,2.531375,666.689,399.6939,884.515,535.0692,1092.294,629.1617,702.1602,852.5266,469.5856,1172.623,490.5639,620.8333,753.6458,991.2361,552.0386,206.3304,595.2334,430.8828,15.71097,43.22916,36.71875,62.76041,33.07291,32.8125,43.48958,100.4051,55.2662,90.27778,85.9375,241.3194,52.37268,154.8032,186
asset001,17/07/2018 21:00,2.203704,49.08854,47.04861,42.36111069,592.708313,71.50072,14.53993,18.7066,18.59086,18.62703,42.92445,41.35793,21.90307,13.89974,419.0598,463.5743,461.5087,2.507731,664.7566,398.1682,880.7774,534.3441,1092.275,630.5952,719.7529,903.8401,528.3561,905.9221,475.9169,617.5926,917.7083,1005.559,530.8447,350.1913,521.2037,829.7171,12.96676,49.47916,38.02083,52.08333,34.375,31.77083206,36.19791,36.74768,33.56481552,41.08796,43.98147964,104.456,37.61574173,71.18056,185
asset001,17/07/2018 22:00,2.289294,45.52951,46.9618,42.05728912,613.194458,68.27235,14.5761,18.65596,18.64149,18.63426,44.68071,44.64779,20.83643,11.82271,419.5963,464.0247,457.6613,2.488365,665.4846,398.3722,880.1173,532.4111,1087.818,628.0799,721.5121,902.4276,1197.833,857.9705,567.8765,663.8889,892.7083,989.6697,521.6767,354.4779,555.2813,844.9577,18.42004,62.76041,35.15625,70.83333,40.625,31.77083,41.40625,32.98611,32.11806,36.45833,42.53472,140.0463,37.90509415,87.96296,184
asset001,17/07/2018 23:00,2.351273,47.09201,46.74478912,42.10069275,638.4259033,80.17263,14.09867,18.36661,18.53299,18.40278,51.47625,39.41222,23.14054,12.128,420.5819,466.504,468.2753,2.610177,665.6513,399.1684,881.8143,532.7484,1083.354,626.4334,717.2206,899.0063,1251.315,870.1711,587.488,680.0926,928.1249,1011.402,528.1939,350.7151,528.1534,848.1702,11.42942,57.55208,31.77083,53.38541,41.66666,31.77083,38.02083,39.35185,35.01157,37.61574,55.2662,76.38889,37.61574173,93.1713,183
asset001,18/07/2018 0:00,2.384722,48.61111,46.9618,42.27430344,634.9536743,80.87883,14.43866,18.13513,18.3015,18.1713,45.64565,47.29306,24.50577,11.2858,421.2227,463.2709,474.4313,2.686183,666.6157,400.2732,881.9284,534.9478,1093.027,633.6208,723.9908,900.1633,682.7903,885.0779,576.2781,686.1111,833.3333,989.0634,524.3503,357.775,534.0178,832.1749,0.001158355,48.17708,36.71875,70.83333,30.98958,31.51042,43.48958,35.01157,32.40741,36.74768,41.08796,106.1921,39.35185,93.75,182
asset001,18/07/2018 1:00,2.528357,50.73785,46.9184,42.53472137,641.0879517,78.98733,14.13484,16.1603,15.73351,15.16204,51.82874,51.01545,29.01523,12.91026,420.1066,464.3731,460.8636,2.506714,666.4371,399.4844,879.1373,534.2814,1093.334,629.6964,717.9837,901.0082,559.5237,894.1396,574.8815,667.1296,892.7083,1001.164,511.9283,355.321,534.9629,834.1953,6.038708,45.57291,29.6875,71.875,30.46875,31.51041603,44.01041,33.27546,40.79861,48.38709579,37.90509,198.7847,40.79861069,82.17593,181
asset001,18/07/2018 2:00,2.522454,49.04514,47.39583,43.05555344,631.597168,74.31861,14.43142,16.64496,16.1603,15.11863,56.48132,53.06321,31.49796,18.00221,419.9238,460.5454,463.2773,2.552375,666.5723,399.3295,879.184,534.8145,1093.126,628.4578,721.1998,900.223,439.9557,869.5983,579.8395,668.5185,899.4791,995.1859,520.0241,363.2414,560.2513,832.8206,9.822736,45.83333,31.51042,67.44791,35.41666,33.07291,46.09375,42.24537,37.32639,39.35185,57.87037,105.9028,42.53472,90.27778,180
asset001,18/07/2018 3:00,2.510648,51.73611,47.96007,43.57639,623.3796387,76.32519,14.26505,16.6522,16.28328,15.11863,46.58253,49.24624,30.46227,11.78974,419.775,463.8089,466.04,2.569239,668.2963,399.0272,881.3845,535.2869,1090.983,630.2169,721.7231,901.1199,402.2251,893.6152,571.2316,683.7963,846.3541,998.6799,528.9054,356.2146,540.6943,838.5516,18.04031,45.83333,38.28125,53.125,35.15625,32.55208,36.71875,36.45833,33.56481552,38.21311065,40.50926,133.6806,43.69213,108.7963,179
asset001,18/07/2018 4:00,2.527373,51.5191,48.13368,43.92361069,634.722168,66.31797,14.06973,16.38455,15.89265,15.11863,52.69743,52.88043,31.18374,17.95396,419.0148,460.1414,449.972,2.395904,666.1514,399.3945,883.4068,533.8098,1090.424,628.3878,718.351,900.2188,467.3551,924.6578,587.5736,662.963,888.0208,997.7117,522.7966,354.8034,535.9685,824.5909,6.128857,50.52083,34.11458,59.11458,36.19791,34.11458206,40.10416,37.32639,33.85416794,37.90509,48.32176,122.9745,45.13889,132.8125,178
asset001,18/07/2018 5:00,2.52934,51.69271,48.00347,44.14063,653.7037354,70.51955,13.96123,16.42795,15.99392,15.05353,48.68647,51.20315,25.66041,15.71015,420.6228,462.6451,465.2224,2.568729,666.9899,399.8742,879.3809,536.0251,1092.214,629.5899,722.1287,901.8745,480.0132,961.8033,568.6208,689.8148,831.2499,990.6196,517.9423,348.1445,516.9218,820.4894,15.97151,59.63541,36.45833,66.66666,38.02083,32.8125,37.5,34.72222,33.56481552,35.30093,40.21991,169.8495,43.69213,108.5069,177
asset001,18/07/2018 6:00,2.519502,52.38715,48.4809,44.53125,631.944458,72.91763,14.06973,16.29051,15.73351,15.08247,47.46677,52.46029,31.66515,15.55856,420.1798,462.4115,464.341,2.565974,665.0333,399.2051,882.088,532.3722,1094.22,628.1924,718.2542,897.5214,563.5364,986.4865,562.3384,700.9259,874.4791,1014.24,498.7528,339.3185,508.1947,814.1478,0,49.73958,40.625,63.02083,35.41666412,33.07291412,37.5,40.50926,33.27546,36.45833,45.42824,124.7106,42.53472,91.14584,176
asset001,18/07/2018 7:00,2.512616,52.38715,49.04514,44.79166412,637.0369873,70.95329,14.03356,16.39178,15.65393,15.05353,50.58339,51.01655,30.3439,16.53739,420.9197,461.4874,459.7222,2.511906,665.9232,399.1671,881.4824,533.9001,1093.673,628.6207,716.4693,900.5698,547.0291,945.3464,573.2926,679.1666,893.2291,978.5854,565.6182,327.7628,494.8788,815.0153,0,48.69791,34.11458,50.52083,38.02083,33.85416,36.71875,33.85417,33.56481552,36.74768,46.58565,142.3611,42.24537,109.9537,175
asset001,18/07/2018 8:00,2.528357,51.08507,49.43576,44.74826,631.1342773,74.86369,14.00463,16.47135,15.69734,15.08247,50.36804,50.08064,31.99308,12.25401,420.5712,460.8613,468.0198,2.604144,666.8156,398.932,880.89,534.9296,1092.895,628.2099,720.2793,898.5949,529.6879,868.2053,575.4045,676.8519,924.4791,975.61,521.1227,336.5634,507.9149,818.4111,20.9759,45.83333,40.36458,64.0625,32.29166,33.59375,40.88541,39.0625,39.35185,43.69213,39.6412,227.1412,43.69213,81.01852,174
asset001,18/07/2018 9:00,2.512616,52.38715,49.78299,45.1388855,646.527771,68.94743,14.06973,16.32668,15.56713,15.5599,50.27851,52.29336,26.2708,10.36664,422.1345,466.1068,470.8606,2.653178,666.2621,400.3103,884.125,535.0347,1091.689,626.7774,718.6709,979.2482,505.3868,896.1129,575.9363,660.6481,794.2708,969.2999,510.3633,340.7611,516.9694,834.9251,6.745518,53.90625,34.375,73.17708,34.375,33.07291,43.22916,34.72222137,35.01157,43.69213,38.77315,174.1898,42.53472137,93.1713,173
asset001,18/07/2018 10:00,2.515567,46.61458,50.0868,44.53125,646.7592773,73.41145,14.06973,16.42072,15.56713,15.59606,48.99699,50.48034,29.57553,10.58774,421.0581,463.2874,465.4703,2.561417,667.6128,398.9282,882.5614,536.1779,1091.32,627.0327,718.9729,981.4487,548.9397,930.7672,574.7485,684.7222,853.6458,988.1076,522.0078,368.1768,559.4993,818.5815,22.46444,47.91666,35.41666,80.46875,34.89583,36.19791,48.4375,39.0625,39.35185,59.60648,48.90046,172.1644,42.24536896,105.6134,172
asset001,18/07/2018 11:00,2.512616,45.78993,50.17361069,44.79166412,649.5369873,74.4258,14.12037,16.38455,15.65393,15.08247,50.38832,49.79096,34.29996,12.4881,420.5894,464.076,458.0638,2.48575,666.8569,400.1318,879.7244,534.853,1090.597,630.3594,721.4307,980.275,495.5631,944.8576,543.1033,750.9259,951.0416,980.8157,488.1243,348.8282,578.1422,850.2722,72.12957,59.11458,37.76041,63.02083,36.45833,34.11458206,40.88541,37.61574,53.24074,82.46528,42.24537,138.5995,46.875,169.5602,171
asset001,18/07/2018 12:00,2.527373,45.22569,49.91319,45.00867844,638.4259033,72.47526,14.09867,16.88368,16.1603,15.55266,55.77454,51.27808,31.40361,18.43653,420.3475,462.1882,468.3917,2.607271,666.4415,401.5158,879.335,531.8132,1091.536,628.2488,719.8551,975.9556,476.9703,957.1971,577.5117,696.7593,830.2083,992.951,536.6395,365.3917,565.5506,824.9254,16.18534,47.39583,35.15625,94.01041,34.375,34.89583206,55.20833,41.66667,39.0625,53.81944,52.66204,159.4329,50.34722,207.4653,170
asset001,18/07/2018 13:00,2.523438,44.79166,50.17361,44.70486,632.0601807,67.399,13.96846,16.6088,15.61777,15.16204,48.08577,48.08345,32.28576,18.20443,421.8199,465.3481,461.6367,2.54768,665.9359,400.4627,884.2518,535.6468,1088.338,629.5394,719.4211,982.2679,530.5256,893.4954,548.7245,748.6111,911.9791,997.0316,524.6193,341.2819,508.2705,837.206,36.28554,45.57291,39.32291,71.875,32.8125,34.11458,41.66666,47.4537,35.87963,40.50926,48.32176,187.2106,43.98148,147.8588,169
asset001,18/07/2018 14:00,2.514583,44.27083,50.13021,44.27083206,633.4490967,75.50674,14.33015,16.6522,15.76968,15.11863,52.22388,48.72618,33.42796,12.38557,420.0479,463.6377,476.6037,2.683516,663.5706,399.8817,880.2031,533.6736,1085.1,627.9972,719.6609,978.6841,529.8004,889.8604,551.2362,702.3148,943.2291,950.9166,499.4097,351.6145,536.0546,828.3342,26.68898,50.52083,34.11458,82.55208,35.41666412,34.11458,44.79166,37.32639,41.66667,57.58102,46.2963,101.5625,45.42824,199.6528,168
asset001,18/07/2018 15:00,2.518518,44.09722,50.2170105,44.44444275,646.527771,73.10011,14.36632,16.70284,15.89265,15.55266,50.08854,49.54911,34.5057,19.74148,420.5209,464.7035,455.9399,2.468665,665.4053,398.7834,876.2344,532.5825,1090.183,629.1702,715.4808,978.97,500.4879,920.5289,552.6465,692.5926,883.3333,1003.561,509.9187,346.0977,550.0412,841.5233,8.753171,41.66666,32.29166,85.15625,32.8125,34.11458,52.08333,36.74768448,39.0625,56.71296,40.79861069,157.9861,48.03241,179.1088,167
asset001,18/07/2018 16:00,2.527373,44.14063,50.21701,44.44444,636.2268066,73.99506,14.28675,16.47135,16.05903,15.55266,46.30904,46.41262,32.56337,18.0754,420.3603,459.539,459.4311,2.509203,666.0482,398.7577,877.4446,532.3184,1089.076,627.7572,718.8446,977.7116,483.602,930.4871,569.4125,691.6666,916.1458,1006.146,509.3583,338.6097,514.152,823.3889,36.99768,44.27083,38.28125,96.61458,32.29166,34.89583206,50,36.45833206,36.74768448,42.53472137,40.79861,150.7523,45.13888931,150.7523,166
asset001,18/07/2018 17:00,2.523438,44.09722,50.65104,44.66145706,637.3842773,67.76955,14.35909,16.2037,15.94329,15.63223,55.53832,46.87828,36.01324,19.40021,420.898,461.1587,461.4072,2.52437,664.4929,398.6536,879.4458,533.396,1087.971,628.4797,720.8222,977.544,519.6372,902.3873,540.796,710.1852,963.0208,997.3184,501.8212,327.745,490.9706,805.8947,46.28287,47.39583,35.15625,78.64583,34.11458,34.89583,49.21875,36.74768,43.11343,74.07407,45.42824,111.6898,47.45370483,195.0231,165
asset001,18/07/2018 18:00,2.515567,44.14063,50.78125,44.79166412,633.680542,64.68786,14.39525,16.56539,15.98669,15.63223,50.18724,52.80365,34.56,13.04341,421.5693,461.0564,468.7737,2.599539,666.0779,399.7131,875.5667,534.1078,1092.689,631.7963,743.4895,980.5792,577.0688,953.786,552.4546,744.9074,1007.812,1010.097,558.1937,350.1043,503.5445,859.6971,58.92315,42.96875,37.76041,71.61458,32.8125,34.375,41.92708,36.74768,39.6412,47.74306,48.32176,170.4282,51.21528,206.0185,164
asset001,18/07/2018 19:00,2.519502,44.22743,50.82465,44.79166412,628.472168,66.30972,14.53993,16.97772,15.89265,15.55266,48.23963,50.52575,33.18726,11.37175,420.3928,461.5842,464.148,2.551214,666.1728,398.7371,879.695,536.1322,1091.221,628.2864,743.6149,979.7162,541.4293,951.1289,569.0045,699.074,951.5624,975.7082,566.2739,352.606,510.1705,841.9136,54.4743,42.70833,40.88541,74.73958,34.375,35.15625,49.21875,45.42824,36.74768,45.42824,56.71296,148.7269,50.92593,265.9143,163
asset001,18/07/2018 20:00,2.52934,44.31424,50.82464981,44.7482605,628.5879517,75.91765,14.02633,16.13136,15.45139,15.08247,46.75454,47.40367,29.32888,11.03829,421.9046,464.1177,456.2917,2.466738,666.7753,398.9985,882.9294,533.0165,1089.417,627.4486,740.3218,979.4725,557.5726,949.7599,552.2706,743.0555,960.9374,1009.737,560.2414,337.856,508.1373,829.0944,34.59248,59.89583,39.58333,66.14583,36.19791,33.85416412,39.58333,37.32639,35.87963,39.0625,39.35185,148.7269,46.00694275,163.1944,162
asset001,18/07/2018 21:00,2.514583,44.27083206,50.65103912,44.48784637,630.3240967,72.62155,14.25781,16.39178,15.11863,15.11863,50.85574,50.07213,33.18288,11.31562,419.2212,462.7274,463.9746,2.558184,663.7363,397.2882,875.418,532.4665,1086.547,628.727,740.9648,977.8364,565.8121,922.8858,545.9137,744.9074,889.0624,1017.871,555.863,365.2129,523.5428,864.1458,29.94994,46.61458,32.8125,70.05208,33.07291,33.59375,44.53125,36.74768448,36.74768,43.98148,41.95602,134.838,46.875,156.25,161
asset001,18/07/2018 22:00,2.50081,44.01041,50.30382,44.140625,624.4212646,74.67854,14.06973,16.70284,15.45139,15.01013,51.15042,50.03582,34.91269,11.15762,419.9805,464.7246,468.3898,2.623265,666.2384,399.8751,880.187,533.7632,1091.802,629.7899,739.8188,981.0848,535.7886,930.929,524.9697,722.2222,923.9583,970.8628,541.5416,358.7784,506.5962,854.6754,35.96643,48.4375,31.25,64.84375,33.07291,32.8125,42.1875,34.43287,35.30092621,44.56018,41.66667,198.4954,45.42824173,163.1944,160
asset001,18/07/2018 23:00,2.50081,43.7066,50.34722,44.09722137,631.944458,70.37743,14.17101,16.70284,15.33565,15.11863,46.31808,49.62453,35.36473,11.4308,420.7199,461.3976,451.8338,2.445659,664.5831,400.1016,875.9036,532.7838,1089.832,626.7287,739.9597,978.1721,523.3535,960.8242,524.3748,715.2778,1026.563,1011.532,548.1188,359.0771,514.8106,841.7439,5.947041,39.58333,31.77083,57.55208,30.20833,32.29166,38.02083,35.30092621,35.01157,37.90509,37.90509,160.3009,45.13889,165.2199,159
asset001,19/07/2018 0:00,2.512616,43.7066,50,44.05382,632.4073486,68.79892,14.09867,16.70284,15.41522,15.11863,50.71605,48.38597,33.84249,18.80444,420.8582,462.6686,461.1447,2.525525,665.4131,399.8848,883.6,533.2426,1091.402,628.0577,740.7496,979.7891,528.0513,971.4015,557.0389,705.5555,953.6458,993.5093,558.7462,373.7099,538.2243,847.5752,35.91031,45.57291,31.51042,90.10416,32.55208,32.8125,47.39583,35.30092621,42.24536896,49.47917,41.95602,155.3819,44.84954,142.3611,158
asset001,19/07/2018 1:00,2.508681,43.88021,49.73958206,43.88020706,634.2592773,72.09848,14.02633,16.6522,15.37182,15.08247,50.37739,50.0808,31.38457,11.91775,420.8091,458.3451,463.1949,2.530333,667.9302,399.8767,876.8522,533.6759,1091.144,629.2487,742.4066,976.8478,531.8025,993.7834,569.4437,738.8889,961.4583,1008.283,551.2921,358.231,534.998,871.4763,21.54781,49.47916,30.46875,96.875,32.8125,32.55208206,47.13541,36.74768,35.87963,46.875,47.74306,138.5995,44.8495369,157.9861,157
asset001,19/07/2018 2:00,2.504745,44.01041,49.47916,43.7934,634.375,61.29272,14.13484,16.78964,15.41522,15.08247,48.58235,49.65419,34.25604,18.63507,420.4999,459.5143,468.1272,2.577758,662.2128,399.5072,876.4843,531.593,1088.709,626.9335,741.3394,975.6751,536.5156,997.4146,554.1243,755.0926,999.4791,1022.031,571.9094,337.6391,474.4988,818.9728,15.96984,48.17708,35.67708,59.11458,34.11458206,34.11458,40.625,41.66667,35.30093,40.50926,44.84954,125,49.47917,222.8009,156
asset001,19/07/2018 3:00,2.499826,44.09722,49.47916412,44.01041,631.8287354,57.70768,14.0625,16.56539,15.41522,15.05353,56.71267,51.50289,35.57108,12.47549,420.1571,464.1471,467.2443,2.612465,664.7114,399.9331,880.0079,533.6257,1088.596,628.5895,742.7419,982.6301,554.3516,963.6031,559.9205,731.9445,946.3541,980.5032,557.4128,343.211,523.0925,847.5759,26.77769,51.30208,36.19791,74.21875,38.28125,35.67708,45.3125,46.2963,36.74768,45.13889,59.89583,212.3843,50.63657,183.7384,155
asset001,19/07/2018 4:00,2.50081,44.44444,49.65277,44.22742844,640.3153687,63.31044,14.32292,16.70284,15.45139,15.06076,49.2879,53.46896,33.45996,18.50851,420.4904,463.0739,467.2978,2.592432,667.4318,399.5701,876.3213,534.9577,1089.023,626.4833,741.4821,977.6929,542.6426,997.5276,554.2248,712.963,882.8124,989.924,552.6994,350.1811,506.8087,844.2325,28.38387,40.36458,32.29166,67.96875,31.77083206,34.11458,44.79166,43.98148,51.21528,53.81944,49.76852,281.25,56.14359222,199.6528,154
asset001,19/07/2018 5:00,2.512616,44.31424,49.86978912,44.01041412,640.5092773,62.16154,14.36632,16.6522,15.37182,15.08247,50.54405,49.31505,35.03887,11.82031,419.3762,465.0123,465.8131,2.576459,665.3604,399.0852,885.7031,534.649,1094.325,626.9686,741.4479,982.3682,569.5735,995.2899,590.1736,735.6481,985.4166,1035.312,557.7175,280.6187,430.3409,817.8364,25.03659,52.08333,32.55208,64.0625,36.45833,34.375,41.66666,44.84954,41.08796,54.1088,48.03241,177.9514,46.875,179.1088,153
asset001,19/07/2018 6:00,2.508681,44.31424,50.34722137,43.70659637,637.3842773,69.52991,14.35909,16.6088,15.41522,15.11863,50.41172,55.04293,37.08232,11.54217,420.4859,461.85,464.3944,2.567038,666.7307,399.0087,881.9942,533.5132,1089.579,626.4442,739.7281,981.0967,567.8482,1062.93,582.0909,713.4259,988.0208,1053.168,565.3134,343.5702,497.5646,829.8397,16.35391,51.82291,32.8125,51.04166,35.41666,35.15625,38.80208,37.61574,39.35185,49.76852,39.6412,278.9352,59.02778,236.4005,152
asset001,19/07/2018 7:00,2.499826,44.44444,50.86805,43.40277481,635.069458,69.44168,14.22888,16.6522,15.45139,15.08247,54.90766,52.13,30.24015,10.59408,421.1104,464.8343,482.6133,2.769078,668.0043,400.5814,881.8371,536.2404,1092.581,628.4707,745.0568,980.5602,528.3812,1003.854,557.0369,718.5185,957.8124,1019.319,560.6583,343.7399,495.69,849.2631,14.67473,42.96875,32.29166,65.625,33.59375,34.89583,48.4375,58.15972,57.58102,80.15046,62.21065,379.6296,67.99769,280.6713,151
asset001,19/07/2018 8:00,2.497859,44.53125,51.25867844,43.7066,649.652771,70.23613,14.38802,16.6522,15.45139,15.08247,45.53507,48.39355,33.94992,11.27894,419.9044,463.1852,461.9584,2.545747,665.9488,398.7592,880.0565,534.4117,1089.074,627.8995,736.1723,978.812,585.4171,1010.383,556.321,719.9074,958.8541,1032.228,582.9185,375.531,525.5528,850.4264,11.39674,41.92708,34.11458,66.66666,32.8125,34.11458,42.96875,46.00694,44.56018,49.76852,49.18982,192.419,49.47917,193.5764,150
asset001,19/07/2018 9:00,2.508681,44.74826,51.60589981,44.01041,634.184021,71.203,13.9974,16.39178,15.49479,15.08247,46.76189,51.17037,31.73335,11.28088,420.6305,463.6967,471.4547,2.638034,666.32,400.2661,888.0006,533.5073,1090.891,631.4268,743.9418,980.2941,550.507,1053.84,552.3123,673.6111,951.5624,998.5316,571.8416,352.3148,518.165,866.3997,16.33589,41.66666,35.41666,67.44791,33.07291,34.89583206,43.22916,39.07183395,40.50926,48.32176,42.24536896,234.0856,54.1088,211.5162,149
asset001,19/07/2018 10:00,2.5136,44.96527,51.86632,43.88020706,644.6759033,76.97691,14.03356,16.42072,15.76968,15.08247,49.05863,45.92521,33.32977,11.44238,418.9648,460.4624,465.6681,2.565586,664.5087,400.1406,877.8093,533.6774,1093.607,625.3182,740.386,980.3757,532.5585,1019.282,557.0849,715.7407,966.1458,121.7388,569.7133,382.4015,579.9709,874.2599,64.26089,51.04166,39.58333,65.10416,37.76041,36.19791412,42.1875,38.77315,54.6875,54.97685,41.66667,195.0231,49.18982,178.2407,148
asset001,19/07/2018 11:00,2.504745,44.92188,51.90972,43.70659637,642.4768066,76.19599,14.09867,16.42795,15.69734,15.05353,52.10259,53.81531,35.09323,11.25727,419.2446,466.6275,456.8585,2.463361,662.7075,397.9966,888.2151,531.9704,1082.869,624.6082,739.8193,979.213,562.7064,993.6609,578.8435,725.463,935.4166,60.99124,551.8276,377.5701,572.2298,865.3815,44.2826,51.82291,34.375,68.75,38.28125,36.19791412,46.61458,39.0625,40.21991,51.79398,43.98148,185.7639,52.66204,221.3542,147
asset001,19/07/2018 12:00,2.50081,44.7482605,51.95312,43.61979,629.7453613,66.44603,14.0625,16.38455,15.65393,15.0897,53.67409,54.24391,37.67907,10.76376,420.6093,466.7047,460.9794,2.522968,667.0466,399.4143,884.0342,531.2014,1090.929,631.9373,738.4211,981.6004,543.1897,988.9654,529.7603,825,992.1874,60.15268,576.3637,383.5958,540.1523,835.2668,54.1159,49.47916,39.0625,57.8125,38.02083,36.97916,41.66666,39.0625,43.69213,50.63657,49.76852,170.4282,50.34722137,210.9375,146
asset001,19/07/2018 13:00,2.502778,44.7482605,51.47569,43.1857605,636.458313,62.25916,14.06973,16.39178,15.69734,15.08247,50.00804,49.30331,35.46409,10.69547,421.201,464.0009,472.0493,2.65223,665.7059,400.7723,880.4719,535.619,1091.768,631.4099,744.0552,981.7557,535.1498,977.8223,554.004,787.037,1057.813,65.87816,554.9684,381.866,561.2809,855.312,56.77544,44.53125,37.5,66.92708,33.59375,34.375,41.66666,37.32639,40.50926,43.98148,43.98147964,186.6319,50.34722137,182.581,145
asset001,19/07/2018 14:00,2.507697,44.79166412,50.39062,43.44617844,646.2962646,59.8539,14.02633,16.06626,15.69734,15.08247,47.71745,50.01982,34.71619,10.38863,420.8685,464.3495,464.4016,2.554691,666.6938,399.6078,880.964,534.5054,1092.744,627.3948,744.2644,982.9811,542.3984,962.1941,534.7219,805.0926,948.9583,26.23796,552.4387,372.8625,530.4149,848.3108,54.73896,40.625,38.02083,70.3125,31.77083,34.89583206,44.79166,38.77315,36.74768,40.21990585,44.56018,145.8333,49.47916794,208.6227,144
asset001,19/07/2018 15:00,2.510648,44.79166412,50.56423569,43.48958206,638.3101807,66.41858,14.02633,16.13136,15.69734,15.11863,52.8023,46.47167,32.86443,10.60125,420.1306,464.7302,464.2474,2.552561,666.4226,399.6331,876.0635,534.4305,1092.406,629.8417,740.4114,980.008,551.5452,1017.835,582.9402,808.7963,994.7916,988.4891,534.4612,380.0377,576.2478,872.9596,59.96468,46.875,32.8125,98.17708,34.11458,35.15625,54.42708,42.53472,36.45833206,48.90046,48.32176,160.5903,47.74305725,177.662,143
asset001,19/07/2018 16:00,2.505729,44.66146,50.43402481,43.40277481,639.583313,71.67681,14.0842,16.0735,15.61777,15.06076,47.56947,51.25559,32.73489,10.6705,421.8329,465.3002,456.4121,2.483664,666.1795,399.8793,884.7212,532.3774,1090.626,628.2441,739.3765,978.0078,551.6944,962.19,557.1336,812.037,949.9999,989.4326,531.78,348.4528,514.9175,858.3867,72.71187,47.39583,34.375,88.54166,31.77083206,34.11458,46.61458,47.4537,38.19444,55.55556,42.24537,221.9329,47.74306,170.7176,142
asset001,19/07/2018 17:00,2.498843,44.57464981,50.43402481,43.44617844,641.0879517,62.69025,14.36632,16.13136,15.61777,15.08247,52.60354,51.17859,37.78848,11.48412,419.8606,459.0293,465.9182,2.560366,663.0096,398.078,868.7391,529.6595,1082.854,626.2348,738.7233,980.0264,566.1273,918.0489,567.4943,858.7963,1018.229,1006.73,548.1693,319.994,478.3452,827.1978,36.62672,52.08333,36.71875,66.66666,37.76041,37.5,44.27083,46.2963,46.2963,48.03241,60.47454,265.0463,57.87037,206.0185,141
asset001,19/07/2018 18:00,2.503762,44.44444,50.56424,43.1857605,631.25,64.66882,14.29398,16.16753,15.56713,15.08247,47.80201,48.67745,36.31851,11.44141,419.3723,462.1355,463.7696,2.541845,662.8578,399.1309,878.7876,534.0835,1088.242,625.0481,736.0295,975.6859,522.7469,937.7996,547.1848,807.8704,943.7499,1008.495,556.6505,363.8965,544.4352,838.347,57.40482,51.30208,48.17708,67.44791,36.97916,42.1875,44.53125,43.40278,40.79861069,40.50926,57.87037,197.9167,56.71296,247.3958,140
asset001,19/07/2018 19:00,2.5136,44.48785,50.60764,43.22916412,628.819458,60.78811,14.13484,16.13136,15.69734,15.08247,46.41272,48.29016,35.92648,10.76569,420.0269,461.1826,462.6399,2.524608,666.9391,397.8758,872.7402,533.5879,1091.871,627.7459,736.8318,979.8253,542.0063,878.3644,546.9809,800.463,947.3958,941.4813,525.5792,381.5501,560.9584,870.6204,49.44777,44.79166,35.41666,61.71875,33.59375,33.85416,41.66666,40.21991,44.8495369,54.6875,46.875,302.0833,63.65741,285.3009,139
asset001,19/07/2018 20:00,2.507697,44.44444,50.56423569,43.40277481,632.638916,67.21384,14.15654,16.24711,15.37182,15.23438,49.82909,50.67986,33.06867,11.09938,421.0897,466.5902,470.2747,2.637212,666.5992,399.2415,882.873,530.8934,1087.747,624.3208,736.5522,974.3849,525.1025,948.2875,602.5751,792.1296,899.4791,974.8586,559.3815,363.8189,562.7945,855.9767,35.07767,47.13541,33.85416,51.04166,34.11458,34.89583,39.58333,40.79861,41.95602,56.42361,50.92593,142.9398,52.37268448,212.963,138
asset001,19/07/2018 21:00,2.50081,44.22743,50.65104,42.83854,633.333374,66.03777,14.24334,16.21094,15.37182,15.11863,47.51338,55.19077,32.83744,10.94449,419.8437,463.191,459.4465,2.491019,664.8952,398.761,881.2358,536.6242,1093.579,625.6227,742.0295,979.5681,539.8079,964.2416,578.3056,792.5926,961.4583,1014.132,566.3046,365.7999,526.6263,813.1606,59.29214,46.09375,35.67708,63.54166,34.11458,35.67708,42.96875,39.35185,39.0625,41.95602,41.66667,272.2801,61.05324,221.0648,137
asset001,19/07/2018 22:00,2.50081,44.05382,50.86805,42.49131775,639.0046387,62.00643,14.17101,16.21094,15.45139,15.05353,46.42625,48.98641,33.33467,10.3896,419.5445,461.6796,465.3767,2.557941,664.8372,399.8956,878.8209,533.5213,1090.241,627.0187,739.1447,978.2791,563.8964,977.0646,570.59,814.8148,916.6666,996.2477,532.2274,368.0707,566.2393,860.1225,30.86718,50,31.77083,58.59375,33.59375,34.89583,41.92708,41.95602,38.77315,52.66204,48.90046,170.4282,53.53009,194.1551,136
